en,review_times,correct_times,avg_correct_rate,avg_elapsed_time,total_elapsed_time
hauteur,0,0,,,0.0
hedonistic,0,0,,,0.0
heyday,0,0,,,0.0
hitherto,0,0,,,0.0
hone,0,0,,,0.0
honorific,0,0,,,0.0
indigent,0,0,,,0.0
interplay,0,0,,,0.0
inure,0,0,,,0.0
inveigle,0,0,,,0.0
limpid,0,0,,,0.0
overwrought,0,0,,,0.0
puerile,0,0,,,0.0
poignant,0,0,,,0.0
prickly,0,0,,,0.0
prodigy,0,0,,,0.0
rail at,0,0,,,0.0
reconnaissance,0,0,,,0.0
sardonic,0,0,,,0.0
shirk,0,0,,,0.0
skulduggery,0,0,,,0.0
slake,0,0,,,0.0
slapdash,0,0,,,0.0
slur,0,0,,,0.0
squander,0,0,,,0.0
taxing,0,0,,,0.0
trifling,0,0,,,0.0
trite,0,0,,,0.0
ungainly,0,0,,,0.0
nadir,0,0,,,0.0
naysayer,0,0,,,0.0
numinous,0,0,,,0.0
obeisance,0,0,,,0.0
oscillate,0,0,,,0.0
oust,0,0,,,0.0
jeopardize,0,0,,,0.0
layperson,0,0,,,0.0
nebulous,0,0,,,0.0
plastic,0,0,,,0.0
prerequisite,0,0,,,0.0
rancor,0,0,,,0.0
ridge,0,0,,,0.0
sarcastic,0,0,,,0.0
shackle,0,0,,,0.0
shun,0,0,,,0.0
supplement,0,0,,,0.0
anthropogenic,0,0,,,0.0
