en,review_times,correct_times,avg_correct_rate,avg_elapsed_time,total_elapsed_time
pedal,2,2,1.0,3.34,6.68
venge,1,1,1.0,3.34,3.34
ample,3,3,1.0,3.33,10.0
"cide, cise",1,1,1.0,3.33,3.33
compliant,5,5,1.0,3.33,16.65
dormant,3,3,1.0,3.32,9.95
adduce,4,4,1.0,3.32,13.3
idiosyncratic,1,1,1.0,3.32,3.32
idiosyncratic,1,1,1.0,3.32,3.32
"pli, plic",1,1,1.0,3.32,3.32
"sum, take",3,3,1.0,3.32,9.95
ultim,1,1,1.0,3.32,3.32
forage,1,1,1.0,3.32,3.32
extend,3,3,1.0,3.32,9.969999999999999
transcation,2,2,1.0,3.31,6.62
asterisk,2,2,1.0,3.3,6.6
discrepancy,1,1,1.0,3.3,3.3
distill,1,1,1.0,3.3,3.3
berate,4,3,0.75,3.29,13.16
cipher,3,3,1.0,3.29,9.88
cipher,3,3,1.0,3.29,9.88
occult,3,3,1.0,3.29,9.87
fume,2,2,1.0,3.29,6.58
imminent,3,3,1.0,3.29,9.87
lethargic,3,3,1.0,3.29,9.87
lethargic,3,3,1.0,3.29,9.87
snobbery,1,1,1.0,3.29,3.29
antiquated,1,1,1.0,3.28,3.28
barrister,2,2,1.0,3.28,6.57
rotund,2,2,1.0,3.28,6.57
transitory,3,3,1.0,3.28,9.85
transitory,3,3,1.0,3.28,9.85
rationale,1,1,1.0,3.28,3.28
unkempt,1,1,1.0,3.28,3.28
miscreant,3,3,1.0,3.27,9.81
piety,3,3,1.0,3.27,9.8
pleasant,1,1,1.0,3.27,3.27
tranquil,1,1,1.0,3.27,3.27
terse,3,3,1.0,3.27,9.8
abhorrent,1,1,1.0,3.26,3.26
person,3,3,1.0,3.26,9.78
"pur, purg",3,3,1.0,3.25,9.75
apostrophe,2,2,1.0,3.25,6.5
axiomatic,1,1,1.0,3.25,3.25
valiant,5,3,0.6,3.24,16.21
crit,4,3,0.75,3.24,12.97
grand,2,2,1.0,3.24,6.49
hilar,1,1,1.0,3.24,3.24
junction,2,2,1.0,3.24,6.49
sovereign,1,1,1.0,3.24,3.24
stigmatize,1,1,1.0,3.24,3.24
encapsulation,3,3,1.0,3.23,9.7
"flor, flour",1,1,1.0,3.23,3.23
superflous,1,1,1.0,3.23,3.23
puncture,1,1,1.0,3.23,3.23
scant,1,1,1.0,3.23,3.23
exactitude,3,3,1.0,3.22,9.65
inept,1,1,1.0,3.22,3.22
ardent,2,2,1.0,3.22,6.4499999999999975
bate,2,2,1.0,3.22,6.44
exculpate,2,2,1.0,3.22,6.4499999999999975
predicament,1,1,1.0,3.22,3.22
memorial,3,3,1.0,3.22,9.65
mot,2,2,1.0,3.22,6.44
patriot,1,1,1.0,3.22,3.22
escalator,2,2,1.0,3.22,6.4499999999999975
vigor,1,1,1.0,3.22,3.22
monochromatic,3,3,1.0,3.21,9.63
formative,1,1,1.0,3.21,3.21
elaboration,1,1,1.0,3.21,3.21
"men, threat",5,5,1.0,3.21,16.060000000000002
admonish,3,3,1.0,3.21,9.62
awe-inspiring,1,1,1.0,3.21,3.21
territory,3,3,1.0,3.21,9.63
"tric, trick, perplexities",1,1,1.0,3.21,3.21
paradigm,3,3,1.0,3.21,9.63
confide,2,2,1.0,3.2,6.4
party,1,1,1.0,3.2,3.2
misapprehension,2,2,1.0,3.2,6.3900000000000015
spir,3,3,1.0,3.2,9.61
survivie,2,2,1.0,3.2,6.4
ancillary,1,1,1.0,3.2,3.2
exude,1,1,1.0,3.2,3.2
lurid,1,1,1.0,3.2,3.2
lurid,1,1,1.0,3.2,3.2
belligerent,5,5,1.0,3.19,15.95
"nomin, nom",1,1,1.0,3.19,3.19
acquiesce,2,2,1.0,3.19,6.38
obtrusive,4,3,0.75,3.18,12.72
dissident,6,6,1.0,3.18,19.1
vanguard,2,2,1.0,3.18,6.35
lambaste,2,2,1.0,3.18,6.369999999999999
incentive,2,2,1.0,3.18,6.35
fraction,2,2,1.0,3.18,6.3500000000000005
remote,2,2,1.0,3.18,6.37
derogate,2,2,1.0,3.18,6.35
protract,2,2,1.0,3.18,6.36
amicable,1,1,1.0,3.17,3.17
caption,5,5,1.0,3.17,15.849999999999998
indolent,1,1,1.0,3.17,3.17
resonant,1,1,1.0,3.17,3.17
slur,5,4,0.8,3.16,15.780000000000001
alien,2,2,1.0,3.16,6.31
alien,2,2,1.0,3.16,6.31
repercussion,1,1,1.0,3.16,3.16
ethos,2,2,1.0,3.16,6.33
adore,3,3,1.0,3.16,9.47
oracle,2,2,1.0,3.16,6.33
sanguine,1,1,1.0,3.16,3.16
variability,2,2,1.0,3.16,6.32
poignant,2,2,1.0,3.16,6.33
quotidian,1,1,1.0,3.15,3.15
formulaic,1,1,1.0,3.15,3.15
neutr,1,1,1.0,3.15,3.15
trep,4,4,1.0,3.15,12.590000000000002
intricate,3,3,1.0,3.15,9.46
nonchalant,4,4,1.0,3.14,12.57
caterwaul,4,4,1.0,3.14,12.56
rehash,3,2,0.67,3.13,9.4
quintessential,1,1,1.0,3.13,3.13
confine,3,3,1.0,3.13,9.4
"fulg, ful",2,2,1.0,3.13,6.26
omen,1,1,1.0,3.13,3.13
scald,6,3,0.5,3.12,18.740000000000002
meander,6,5,0.83,3.12,18.72
linqu,6,5,0.83,3.12,18.7
censure,1,1,1.0,3.12,3.12
affluent,4,4,1.0,3.12,12.46
refutable,3,3,1.0,3.12,9.36
terr,6,6,1.0,3.12,18.75
terr,6,6,1.0,3.12,18.75
"frac, fract, frag",1,1,1.0,3.11,3.11
quandary,4,3,0.75,3.1,12.41
chronological,1,1,1.0,3.1,3.1
"gnos, gnor",1,1,1.0,3.1,3.1
antiseptic,2,2,1.0,3.1,6.21
discredit,3,3,1.0,3.09,9.26
granule,3,3,1.0,3.09,9.27
subordinate,1,1,1.0,3.09,3.09
prepare,2,1,0.5,3.08,6.16
inimical,3,3,1.0,3.08,9.25
"carn, carr",2,2,1.0,3.08,6.15
palpable,3,3,1.0,3.08,9.239999999999998
conservative,2,2,1.0,3.08,6.15
distract,1,1,1.0,3.08,3.08
motley,2,2,1.0,3.08,6.16
antagonistic,1,1,1.0,3.07,3.07
"ceive, cept",1,1,1.0,3.07,3.07
conduct,2,2,1.0,3.07,6.14
glean,1,1,1.0,3.07,3.07
anim,2,2,1.0,3.06,6.11
armada,1,1,1.0,3.06,3.06
elicit,2,2,1.0,3.06,6.12
proliferate,2,2,1.0,3.06,6.11
Miramar,3,3,1.0,3.06,9.18
blockbuster,5,4,0.8,3.05,15.250000000000004
prodigy,6,5,0.83,3.05,18.32
bibliomania,1,1,1.0,3.05,3.05
unprecedented,3,3,1.0,3.05,9.14
obfuscate,3,3,1.0,3.05,9.14
repel,1,1,1.0,3.05,3.05
tenu,2,2,1.0,3.05,6.1
jejune,3,3,1.0,3.05,9.16
syntax,1,1,1.0,3.05,3.05
bid,7,6,0.86,3.04,21.26
cap,6,6,1.0,3.04,18.23
cap,6,6,1.0,3.04,18.23
crep,2,2,1.0,3.04,6.09
cruc,3,3,1.0,3.04,9.11
didactic,3,3,1.0,3.04,9.13
fractious,1,1,1.0,3.04,3.04
elevator,2,2,1.0,3.04,6.08
appall,1,1,1.0,3.04,3.04
"sal, sult",1,1,1.0,3.04,3.04
fan,1,1,1.0,3.03,3.03
objection,1,1,1.0,3.03,3.03
"pend, pens",5,5,1.0,3.03,15.16
"pend, pens",5,5,1.0,3.03,15.16
repugnant,1,1,1.0,3.03,3.03
indiscriminate,2,2,1.0,3.02,6.03
droit,3,3,1.0,3.02,9.07
disrupt,1,1,1.0,3.02,3.02
stern,1,1,1.0,3.02,3.02
"trud, trus",2,2,1.0,3.02,6.04
virus,3,3,1.0,3.02,9.06
accidental,2,2,1.0,3.01,6.0299999999999985
utilitarian,1,1,1.0,3.01,3.01
unimpressed,1,1,1.0,3.01,3.01
arrogant,1,1,1.0,3.01,3.01
entailed,1,1,1.0,3.01,3.01
art,2,2,1.0,3.0,5.99
art,2,2,1.0,3.0,5.99
cursor,1,1,1.0,3.0,3.0
egalitarian,1,1,1.0,3.0,3.0
conjecture,2,2,1.0,3.0,5.99
mun,2,2,1.0,3.0,6.01
empathy,3,3,1.0,3.0,8.989999999999998
apprehend,1,1,1.0,3.0,3.0
stell,3,3,1.0,3.0,8.99
formidable,2,2,1.0,3.0,6.0
"arch, archy",2,2,1.0,2.99,5.9700000000000015
collaborate,1,1,1.0,2.99,2.99
annihilate,1,1,1.0,2.99,2.99
aspersion,1,1,1.0,2.99,2.99
mitigate,3,2,0.67,2.98,8.950000000000003
article,2,2,1.0,2.98,5.96
insul,3,3,1.0,2.98,8.95
alleviate,3,3,1.0,2.98,8.95
extant,3,3,1.0,2.98,8.94
sporadic,3,3,1.0,2.98,8.94
maneuver,3,2,0.67,2.97,8.91
equal,1,1,1.0,2.97,2.97
equanimity,5,5,1.0,2.97,14.87
laborious,1,1,1.0,2.97,2.97
amenable,3,3,1.0,2.97,8.91
authentic,3,3,1.0,2.96,8.89
capture,1,1,1.0,2.96,2.96
genre,2,2,1.0,2.96,5.91
pecc,4,4,1.0,2.96,11.86
repository,2,2,1.0,2.96,5.93
atheist,3,3,1.0,2.96,8.870000000000003
reagent,1,1,1.0,2.95,2.95
literal,1,1,1.0,2.95,2.95
priv,4,4,1.0,2.95,11.81
auxiliary,1,1,1.0,2.94,2.94
exert,1,1,1.0,2.94,2.94
"fac, fact",3,3,1.0,2.94,8.82
moll,2,2,1.0,2.94,5.88
edify,1,1,1.0,2.94,2.94
persistent,1,1,1.0,2.94,2.94
abbreviate,5,5,1.0,2.93,14.66
diagnose,1,1,1.0,2.93,2.93
commemorate,1,1,1.0,2.93,2.93
revere,2,2,1.0,2.93,5.869999999999999
"articul, artic",3,3,1.0,2.92,8.77
"cant, cent, chant",1,1,1.0,2.92,2.92
doc,2,2,1.0,2.92,5.83
fraudulent,4,4,1.0,2.92,11.66
grain,4,4,1.0,2.92,11.66
"lav, lau, lu",5,5,1.0,2.92,14.59
menacing,1,1,1.0,2.92,2.92
neg,3,3,1.0,2.92,8.76
impasse,2,2,1.0,2.92,5.83
ped,3,3,1.0,2.92,8.77
solo,4,4,1.0,2.92,11.68
hodgepodge,3,3,1.0,2.92,8.76
pedagogue,2,2,1.0,2.91,5.82
pedagogue,2,2,1.0,2.91,5.82
proceed,3,3,1.0,2.91,8.74
precede,3,3,1.0,2.91,8.74
corn,1,1,1.0,2.91,2.91
confer,1,1,1.0,2.91,2.91
indigenous,2,2,1.0,2.91,5.82
hor,4,4,1.0,2.91,11.63
elucidate,3,3,1.0,2.91,8.72
manuscript,1,1,1.0,2.91,2.91
"apt,ept,eft",3,3,1.0,2.9,8.7
"caval, chival",1,1,1.0,2.9,2.9
dom,3,3,1.0,2.9,8.71
deduce,2,2,1.0,2.9,5.79
equate,2,2,1.0,2.9,5.79
mordant,2,2,1.0,2.9,5.8000000000000025
politic,1,1,1.0,2.9,2.9
sanctimonious,5,5,1.0,2.9,14.509999999999998
retrospective,1,1,1.0,2.89,2.89
bless,4,4,1.0,2.88,11.51
chantey,2,2,1.0,2.88,5.75
conciliatory,4,4,1.0,2.88,11.53
culp,1,1,1.0,2.88,2.88
hum,2,2,1.0,2.88,5.75
hum,2,2,1.0,2.88,5.75
prolix,1,1,1.0,2.88,2.88
meditation,7,7,1.0,2.88,20.19
synopsis,1,1,1.0,2.88,2.88
protean,2,2,1.0,2.88,5.76
denigrate,4,4,1.0,2.87,11.48
reiterate,1,1,1.0,2.87,2.87
taciturn,1,1,1.0,2.87,2.87
alg,2,2,1.0,2.86,5.73
fess,6,6,1.0,2.86,17.16
miraculous,2,2,1.0,2.86,5.71
neonate,1,1,1.0,2.86,2.86
pejorative,1,1,1.0,2.86,2.86
sacred,2,2,1.0,2.86,5.72
sol,2,2,1.0,2.86,5.72
sol,2,2,1.0,2.86,5.72
catastrophe,2,2,1.0,2.86,5.72
capricious,2,2,1.0,2.86,5.71
abdicate,4,4,1.0,2.85,11.39
ideology,4,4,1.0,2.85,11.41
ideology,4,4,1.0,2.85,11.41
"tain, ten, tin",1,1,1.0,2.85,2.85
variety,2,2,1.0,2.85,5.6999999999999975
"ante, anti",2,2,1.0,2.84,5.68
commercial,1,1,1.0,2.84,2.84
concise,3,3,1.0,2.83,8.479999999999999
increment,3,3,1.0,2.83,8.48
lucrative,1,1,1.0,2.83,2.83
ethics,4,3,0.75,2.82,11.28
capsule,2,2,1.0,2.82,5.630000000000001
religion,3,3,1.0,2.82,8.450000000000001
remain,4,4,1.0,2.82,11.26
murky,2,2,1.0,2.82,5.63
murky,2,2,1.0,2.82,5.63
peccadillo,2,2,1.0,2.82,5.63
eradicate,2,2,1.0,2.82,5.6400000000000015
suspect,2,2,1.0,2.82,5.65
eject,1,1,1.0,2.81,2.81
supplant,1,1,1.0,2.81,2.81
quer,2,2,1.0,2.81,5.62
upheaval,2,2,1.0,2.81,5.62
holocaust,2,2,1.0,2.8,5.59
aerate,3,3,1.0,2.8,8.39
benefit,2,2,1.0,2.8,5.6
seclude,3,3,1.0,2.8,8.39
excrete,2,2,1.0,2.8,5.6
dors,1,1,1.0,2.8,2.8
inert,3,3,1.0,2.8,8.41
"ferv, ferm",3,3,1.0,2.8,8.39
humdrum,3,3,1.0,2.8,8.39
salubrious,2,2,1.0,2.8,5.61
sper,2,2,1.0,2.8,5.6
hackneyed,2,2,1.0,2.8,5.6
prolific,3,3,1.0,2.79,8.37
templ,2,2,1.0,2.79,5.58
usable,1,1,1.0,2.79,2.79
phobia,5,4,0.8,2.78,13.889999999999999
ferrous,2,2,1.0,2.78,5.5600000000000005
mishap,3,3,1.0,2.78,8.35
idio,5,5,1.0,2.78,13.91
negligible,3,3,1.0,2.78,8.33
anneal,3,3,1.0,2.78,8.33
ord,3,3,1.0,2.78,8.33
repulse,2,2,1.0,2.78,5.57
ridge,2,2,1.0,2.78,5.5500000000000025
"ag,ig",1,1,1.0,2.77,2.77
farewell,1,1,1.0,2.77,2.77
diameter,2,2,1.0,2.77,5.54
prominent,3,3,1.0,2.77,8.3
prominent,3,3,1.0,2.77,8.3
replicate,2,2,1.0,2.77,5.54
replicate,2,2,1.0,2.77,5.54
chimera,1,1,1.0,2.77,2.77
arson,4,3,0.75,2.76,11.04
essential,2,2,1.0,2.76,5.51
factotum,2,2,1.0,2.76,5.52
trepidation,1,1,1.0,2.76,2.76
buoyant,5,5,1.0,2.76,13.8
configuration,1,1,1.0,2.75,2.75
cacophony,1,1,1.0,2.75,2.75
loathe,1,1,1.0,2.75,2.75
leg,2,2,1.0,2.74,5.48
port,2,2,1.0,2.74,5.48
vista,2,2,1.0,2.74,5.47
rebellious,7,7,1.0,2.73,19.1
nigr,2,2,1.0,2.73,5.460000000000001
palliative,2,2,1.0,2.73,5.46
peculiar,1,1,1.0,2.73,2.73
exorcise,2,2,1.0,2.72,5.43
fid,1,1,1.0,2.72,2.72
conjunction,1,1,1.0,2.72,2.72
"lino, lin, line",2,2,1.0,2.72,5.4499999999999975
impel,2,2,1.0,2.72,5.45
"rac, rad, ras, raz",2,2,1.0,2.72,5.45
harangue,4,4,1.0,2.72,10.87
zealous,3,3,1.0,2.72,8.15
aud,1,1,1.0,2.71,2.71
clin,1,1,1.0,2.71,2.71
deflect,4,4,1.0,2.71,10.859999999999998
life,1,1,1.0,2.71,2.71
dispel,3,3,1.0,2.71,8.14
decorum,3,2,0.67,2.7,8.11
bust,1,1,1.0,2.7,2.7
bust,1,1,1.0,2.7,2.7
factual,1,1,1.0,2.7,2.7
fluid,2,2,1.0,2.7,5.4
fluid,2,2,1.0,2.7,5.4
mercenary,6,6,1.0,2.7,16.2
innocence,1,1,1.0,2.7,2.7
armistice,1,1,1.0,2.69,2.69
armistice,1,1,1.0,2.69,2.69
cit,3,3,1.0,2.69,8.07
grandiose,1,1,1.0,2.69,2.69
pellucid,1,1,1.0,2.69,2.69
"phon, sound",1,1,1.0,2.69,2.69
distort,3,3,1.0,2.69,8.06
alt,1,1,1.0,2.68,2.68
propel,1,1,1.0,2.68,2.68
sycophant,3,3,1.0,2.68,8.04
salute,1,1,1.0,2.68,2.68
toxic,5,5,1.0,2.68,13.39
toxic,5,5,1.0,2.68,13.39
alter,1,1,1.0,2.67,2.67
curtail,3,3,1.0,2.67,8.01
moribund,1,1,1.0,2.67,2.67
suppress,2,2,1.0,2.67,5.34
inadvertent,2,2,1.0,2.67,5.34
centr,3,3,1.0,2.66,7.99
clan,2,2,1.0,2.66,5.32
secretary,2,2,1.0,2.66,5.33
"ut, us",2,2,1.0,2.66,5.3100000000000005
avant garde,3,3,1.0,2.66,7.98
sav,5,4,0.8,2.65,13.23
disinclination,3,3,1.0,2.65,7.939999999999999
lucubration,4,4,1.0,2.65,10.59
deprecate,4,4,1.0,2.65,10.59
aerial,2,2,1.0,2.64,5.2799999999999985
democracy,1,1,1.0,2.64,2.64
democracy,1,1,1.0,2.64,2.64
flamboyant,4,4,1.0,2.64,10.56
garden,3,3,1.0,2.64,7.92
morph,1,1,1.0,2.64,2.64
morph,1,1,1.0,2.64,2.64
deride,1,1,1.0,2.64,2.64
ebb,2,2,1.0,2.64,5.29
alienation,3,3,1.0,2.63,7.89
cadaver,4,4,1.0,2.63,10.51
disjunctive,3,3,1.0,2.63,7.88
debut,2,2,1.0,2.63,5.26
chrom,1,1,1.0,2.62,2.62
dur,3,3,1.0,2.62,7.86
pict,1,1,1.0,2.62,2.62
impulsive,2,2,1.0,2.62,5.23
regime,2,2,1.0,2.62,5.25
stalwart,4,4,1.0,2.62,10.5
terrain,2,2,1.0,2.62,5.24
intractable,2,2,1.0,2.62,5.23
reciprocity,2,2,1.0,2.61,5.22
cogn,2,2,1.0,2.61,5.22
idiosyncrasy,2,2,1.0,2.61,5.22
"ard,ars",2,2,1.0,2.6,5.2
candid,4,4,1.0,2.6,10.39
err,5,5,1.0,2.6,12.989999999999998
filial,2,2,1.0,2.6,5.21
confound,2,2,1.0,2.6,5.2
soliloquy,1,1,1.0,2.6,2.6
"luc, light",1,1,1.0,2.6,2.6
"puls, vuls",2,2,1.0,2.6,5.19
qui,1,1,1.0,2.6,2.6
semin,5,5,1.0,2.6,13.009999999999998
albeit,1,1,1.0,2.6,2.6
nadir,3,3,1.0,2.6,7.789999999999999
menace,4,3,0.75,2.59,10.369999999999996
"pi, pious, dutiful",3,3,1.0,2.59,7.76
sacrosanct,1,1,1.0,2.59,2.59
torque,1,1,1.0,2.59,2.59
"amble, ambul",4,3,0.75,2.58,10.34
astronomy,2,2,1.0,2.58,5.16
incubate,4,4,1.0,2.58,10.31
medieval,1,1,1.0,2.58,2.58
heterogeneous,2,2,1.0,2.58,5.17
demography,2,2,1.0,2.58,5.16
adherent,1,1,1.0,2.58,2.58
rejuvenate,2,2,1.0,2.58,5.17
nature,2,2,1.0,2.58,5.17
juxtapose,2,2,1.0,2.58,5.16
primitive,2,2,1.0,2.58,5.17
"scan, scend, scent",6,6,1.0,2.58,15.5
"scan, scend, scent",6,6,1.0,2.58,15.5
sabotage,1,1,1.0,2.58,2.58
sanitary,4,3,0.75,2.57,10.28
"fall, fault",1,1,1.0,2.57,2.57
approximate,1,1,1.0,2.57,2.57
overbearing,2,2,1.0,2.57,5.1400000000000015
animated,1,1,1.0,2.56,2.56
encrypt,2,2,1.0,2.56,5.12
foli,2,2,1.0,2.56,5.11
abjure,2,2,1.0,2.56,5.11
"min, mind",3,3,1.0,2.56,7.67
pol,3,3,1.0,2.56,7.689999999999999
pol,3,3,1.0,2.56,7.689999999999999
verb,2,2,1.0,2.56,5.12
agrarian,1,1,1.0,2.55,2.55
anarchy,1,1,1.0,2.55,2.55
humble,3,3,1.0,2.55,7.66
innovative,3,3,1.0,2.55,7.65
impudent,1,1,1.0,2.55,2.55
assail,2,2,1.0,2.55,5.109999999999999
"vapor, vap",3,3,1.0,2.55,7.649999999999999
stifle,1,1,1.0,2.55,2.55
"plac, calm",2,1,0.5,2.54,5.09
mar,7,7,1.0,2.54,17.75
mar,7,7,1.0,2.54,17.75
mar,7,7,1.0,2.54,17.75
dejected,3,3,1.0,2.54,7.6099999999999985
compel,1,1,1.0,2.54,2.54
irascible,2,2,1.0,2.54,5.07
sal,2,2,1.0,2.54,5.09
capitulate,4,4,1.0,2.53,10.11
fraud,5,5,1.0,2.53,12.64
confuse,1,1,1.0,2.53,2.53
genealogy,1,1,1.0,2.53,2.53
penalty,2,2,1.0,2.53,5.0600000000000005
apt,2,2,1.0,2.52,5.03
cred,2,2,1.0,2.52,5.05
aggravate,1,1,1.0,2.52,2.52
amorphous,2,2,1.0,2.52,5.03
ponder,5,5,1.0,2.52,12.6
ponder,5,5,1.0,2.52,12.6
redundant,1,1,1.0,2.52,2.52
al,1,1,1.0,2.51,2.51
precocious,2,2,1.0,2.51,5.02
affable,1,1,1.0,2.51,2.51
firm,2,2,1.0,2.51,5.029999999999999
"har, her",3,3,1.0,2.51,7.52
reminder,2,2,1.0,2.51,5.0299999999999985
pernicious,3,3,1.0,2.51,7.52
similar,1,1,1.0,2.51,2.51
hitherto,3,3,1.0,2.51,7.52
scramble,3,3,1.0,2.5,7.49
antique,1,1,1.0,2.5,2.5
imitative,3,3,1.0,2.5,7.5
fossil,2,2,1.0,2.5,5.0
impolitic,2,2,1.0,2.5,5.01
fraught,2,2,1.0,2.5,5.0
calcium,1,1,1.0,2.49,2.49
prudent,2,2,1.0,2.49,4.98
solitary,2,2,1.0,2.49,4.98
vain,6,6,1.0,2.48,14.870000000000001
venal,2,2,1.0,2.48,4.96
preclude,3,3,1.0,2.48,7.439999999999999
transgress,1,1,1.0,2.48,2.48
Interstellar,1,1,1.0,2.48,2.48
spurious,1,1,1.0,2.48,2.48
carnival,2,2,1.0,2.46,4.93
pesticide,1,1,1.0,2.46,2.46
surfeit,3,3,1.0,2.46,7.39
filtr,2,2,1.0,2.46,4.91
aggrandize,2,2,1.0,2.46,4.92
prop,2,2,1.0,2.46,4.92
reproof,3,2,0.67,2.45,7.3599999999999985
coalition,3,3,1.0,2.45,7.34
imit,1,1,1.0,2.45,2.45
rect,2,2,1.0,2.45,4.8900000000000015
sect,3,3,1.0,2.45,7.35
adequate,2,2,1.0,2.44,4.89
artifice,4,4,1.0,2.44,9.76
artifice,4,4,1.0,2.44,9.76
gen,3,3,1.0,2.44,7.33
hortatory,2,2,1.0,2.44,4.87
latitude,4,4,1.0,2.44,9.759999999999998
lust,2,2,1.0,2.44,4.88
lust,2,2,1.0,2.44,4.88
compulsory,2,2,1.0,2.44,4.88
simultaneous,1,1,1.0,2.44,2.44
carrion,8,7,0.88,2.43,19.47
accelerate,1,1,1.0,2.43,2.43
doctrinaire,3,3,1.0,2.43,7.3
erect,3,3,1.0,2.43,7.29
clairvoyance,1,1,1.0,2.42,2.42
terminate,2,2,1.0,2.42,4.84
intransigent,2,2,1.0,2.42,4.84
dearth,1,1,1.0,2.42,2.42
shading,1,1,1.0,2.42,2.42
copious,3,3,1.0,2.41,7.23
eulogize,1,1,1.0,2.41,2.41
announce,2,2,1.0,2.41,4.8100000000000005
evade,3,3,1.0,2.41,7.219999999999999
whimsical,1,1,1.0,2.4,2.4
ramble,4,4,1.0,2.4,9.61
decadence,1,1,1.0,2.4,2.4
fanfare,2,2,1.0,2.4,4.8
homogeneous,2,2,1.0,2.4,4.8
measure,3,3,1.0,2.4,7.1999999999999975
"plet, fill, full",3,3,1.0,2.4,7.19
rigorous,2,2,1.0,2.4,4.79
conspiracy,1,1,1.0,2.4,2.4
cascade,7,7,1.0,2.39,16.72
eloquence,7,7,1.0,2.39,16.71
nerve,1,1,1.0,2.39,2.39
stanch,2,2,1.0,2.39,4.78
exacting,4,4,1.0,2.38,9.5
asteroid,3,3,1.0,2.38,7.130000000000001
asteroid,3,3,1.0,2.38,7.130000000000001
baton,1,1,1.0,2.38,2.38
censor,2,2,1.0,2.38,4.77
"chast, cast",2,2,1.0,2.38,4.77
dormitory,1,1,1.0,2.38,2.38
prefigure,1,1,1.0,2.38,2.38
demand,1,1,1.0,2.38,2.38
propriety,1,1,1.0,2.38,2.38
rupt,2,2,1.0,2.38,4.75
perceive,3,3,1.0,2.37,7.119999999999999
crusade,1,1,1.0,2.37,2.37
aberrant,1,1,1.0,2.37,2.37
flict,3,3,1.0,2.37,7.109999999999999
embody,1,1,1.0,2.37,2.37
pragmatic,1,1,1.0,2.37,2.37
agony,1,1,1.0,2.36,2.36
arbitrary,2,2,1.0,2.36,4.710000000000001
ethn,1,1,1.0,2.36,2.36
infer,3,3,1.0,2.36,7.07
dissent,4,4,1.0,2.36,9.42
reverse,1,1,1.0,2.36,2.36
savor,1,1,1.0,2.36,2.36
audacious,1,1,1.0,2.35,2.35
precedent,1,1,1.0,2.35,2.35
decipher,2,2,1.0,2.35,4.699999999999998
bicycle,1,1,1.0,2.35,2.35
fa,1,1,1.0,2.35,2.35
suffice,3,3,1.0,2.35,7.04
fili,3,3,1.0,2.35,7.06
jur,1,1,1.0,2.35,2.35
"pal, pale",4,4,1.0,2.35,9.39
dichotomy,4,4,1.0,2.35,9.39
dichotomy,4,4,1.0,2.35,9.39
discord,1,1,1.0,2.34,2.34
soph,1,1,1.0,2.34,2.34
vor,4,4,1.0,2.34,9.35
truculent,2,2,1.0,2.34,4.68
arsenal,1,1,1.0,2.33,2.33
exasperate,3,3,1.0,2.33,6.99
precipitate,2,2,1.0,2.33,4.65
excuse,3,3,1.0,2.33,6.99
"duct, duc",1,1,1.0,2.33,2.33
congenial,1,1,1.0,2.33,2.33
orbit,6,6,1.0,2.33,13.98
nostalgia,3,3,1.0,2.32,6.9499999999999975
altruism,2,2,1.0,2.32,4.63
nostalgia,3,3,1.0,2.32,6.9499999999999975
culprit,1,1,1.0,2.32,2.32
peninsula,2,2,1.0,2.32,4.630000000000001
juvenile,2,2,1.0,2.32,4.63
rigor,1,1,1.0,2.32,2.32
rotate,3,3,1.0,2.32,6.97
petition,7,6,0.86,2.31,16.200000000000006
enact,1,1,1.0,2.31,2.31
coincide,2,2,1.0,2.31,4.62
diffident,3,3,1.0,2.31,6.93
"ide, idea",4,4,1.0,2.31,9.25
rug,3,3,1.0,2.31,6.92
bounteous,2,2,1.0,2.3,4.6099999999999985
acrid,3,3,1.0,2.3,6.9
perennial,3,3,1.0,2.3,6.91
caustic,2,2,1.0,2.3,4.59
cip,3,3,1.0,2.3,6.91
cip,3,3,1.0,2.3,6.91
cognitive,3,3,1.0,2.3,6.89
dexterous,1,1,1.0,2.3,2.3
germ,2,2,1.0,2.3,4.6
graph(y),2,2,1.0,2.3,4.609999999999999
delineate,1,1,1.0,2.3,2.3
med,2,2,1.0,2.3,4.59
protect,1,1,1.0,2.3,2.3
exempt,1,1,1.0,2.29,2.29
figure,2,2,1.0,2.29,4.58
refugee,1,1,1.0,2.29,2.29
min,3,3,1.0,2.29,6.87
inscrutable,3,3,1.0,2.29,6.859999999999999
augment,2,2,1.0,2.28,4.56
dogmatism,2,2,1.0,2.28,4.55
fanatical,1,1,1.0,2.28,2.28
effrontery,4,4,1.0,2.28,9.1
coherent,1,1,1.0,2.28,2.28
plen,3,3,1.0,2.28,6.83
"prim, pri",4,4,1.0,2.28,9.13
resist,1,1,1.0,2.28,2.28
sure,1,1,1.0,2.28,2.28
inflammatory,1,1,1.0,2.27,2.27
amendment,1,1,1.0,2.27,2.27
cosmopolitan,4,4,1.0,2.26,9.02
cosmopolitan,4,4,1.0,2.26,9.02
enamored,2,2,1.0,2.26,4.53
blis,3,3,1.0,2.26,6.78
incursion,1,1,1.0,2.26,2.26
dem,3,3,1.0,2.26,6.789999999999999
journal,2,2,1.0,2.26,4.5299999999999985
moralistic,1,1,1.0,2.26,2.26
san,1,1,1.0,2.26,2.26
"cre, crue",5,5,1.0,2.25,11.27
